epoch 1, train loss 1.728, test loss 1.521, test acc 0.6359
epoch 45, train loss 0.9221, test loss 1.05, test acc 0.9073
epoch 46, train loss 0.9204, test loss 1.053, test acc 0.9062
epoch 47, train loss 0.9178, test loss 1.052, test acc 0.9055
epoch 48, train loss 0.9164, test loss 1.06, test acc 0.904
epoch 49, train loss 0.9152, test loss 1.045, test acc 0.9089
epoch 50, train loss 0.9147, test loss 1.051, test acc 0.905
epoch 51, train loss 0.9143, test loss 1.052, test acc 0.9074
epoch 52, train loss 0.9116, test loss 1.053, test acc 0.9073
epoch 53, train loss 0.9124, test loss 1.051, test acc 0.9063
epoch 54, train loss 0.9093, test loss 1.051, test acc 0.9102
epoch 55, train loss 0.909, test loss 1.049, test acc 0.9101
epoch 56, train loss 0.9081, test loss 1.057, test acc 0.9059
epoch 57, train loss 0.9067, test loss 1.053, test acc 0.9075
epoch 58, train loss 0.9034, test loss 1.052, test acc 0.911
epoch 59, train loss 0.9048, test loss 1.057, test acc 0.907
epoch 60, train loss 0.9054, test loss 1.047, test acc 0.9094
epoch 61, train loss 0.9024, test loss 1.05, test acc 0.9074
epoch 62, train loss 0.9008, test loss 1.057, test acc 0.9053
epoch 63, train loss 0.9008, test loss 1.054, test acc 0.9079
epoch 64, train loss 0.8988, test loss 1.048, test acc 0.9122
epoch 65, train loss 0.898, test loss 1.051, test acc 0.9116
epoch 66, train loss 0.8989, test loss 1.055, test acc 0.9082
epoch 67, train loss 0.8983, test loss 1.05, test acc 0.9089
epoch 68, train loss 0.8956, test loss 1.062, test acc 0.9049
epoch 69, train loss 0.8953, test loss 1.05, test acc 0.91
epoch 70, train loss 0.8957, test loss 1.058, test acc 0.9045
epoch 71, train loss 0.8976, test loss 1.053, test acc 0.9059
epoch 72, train loss 0.896, test loss 1.053, test acc 0.908
epoch 73, train loss 0.8937, test loss 1.06, test acc 0.907
epoch 74, train loss 0.8928, test loss 1.057, test acc 0.9052
epoch 75, train loss 0.8935, test loss 1.059, test acc 0.9066
epoch 76, train loss 0.895, test loss 1.059, test acc 0.9054
epoch 77, train loss 0.8918, test loss 1.053, test acc 0.9112
epoch 78, train loss 0.8914, test loss 1.058, test acc 0.9056
epoch 79, train loss 0.8911, test loss 1.062, test acc 0.9059
epoch 80, train loss 0.8898, test loss 1.057, test acc 0.9087
epoch 81, train loss 0.8896, test loss 1.054, test acc 0.9078
epoch 82, train loss 0.8891, test loss 1.052, test acc 0.9102
epoch 83, train loss 0.8899, test loss 1.054, test acc 0.9129
epoch 84, train loss 0.889, test loss 1.052, test acc 0.9099
epoch 85, train loss 0.8896, test loss 1.058, test acc 0.91
epoch 86, train loss 0.8875, test loss 1.059, test acc 0.9104
epoch 87, train loss 0.8873, test loss 1.053, test acc 0.9095
epoch 88, train loss 0.8863, test loss 1.053, test acc 0.913
epoch 89, train loss 0.887, test loss 1.053, test acc 0.9128
epoch 90, train loss 0.8864, test loss 1.048, test acc 0.9109
epoch 91, train loss 0.8859, test loss 1.051, test acc 0.9129
epoch 92, train loss 0.885, test loss 1.05, test acc 0.9138
epoch 93, train loss 0.8864, test loss 1.045, test acc 0.9146
epoch 94, train loss 0.8855, test loss 1.046, test acc 0.9128
epoch 95, train loss 0.8868, test loss 1.047, test acc 0.9112
epoch 96, train loss 0.8866, test loss 1.053, test acc 0.91
epoch 97, train loss 0.8844, test loss 1.048, test acc 0.9141
epoch 98, train loss 0.8845, test loss 1.046, test acc 0.9154
epoch 99, train loss 0.8839, test loss 1.049, test acc 0.9148
epoch 100, train loss 0.8828, test loss 1.054, test acc 0.9098
epoch 101, train loss 0.8838, test loss 1.047, test acc 0.9142
epoch 102, train loss 0.8829, test loss 1.054, test acc 0.9114
epoch 103, train loss 0.8831, test loss 1.047, test acc 0.9142
epoch 104, train loss 0.8836, test loss 1.045, test acc 0.9145
epoch 105, train loss 0.8819, test loss 1.047, test acc 0.9121
epoch 106, train loss 0.8826, test loss 1.048, test acc 0.9133
epoch 107, train loss 0.8821, test loss 1.041, test acc 0.9165
epoch 108, train loss 0.8828, test loss 1.05, test acc 0.9152
epoch 109, train loss 0.8822, test loss 1.052, test acc 0.9101
epoch 110, train loss 0.8811, test loss 1.049, test acc 0.9125
epoch 111, train loss 0.8804, test loss 1.051, test acc 0.9122
epoch 112, train loss 0.8813, test loss 1.044, test acc 0.9174
epoch 113, train loss 0.8812, test loss 1.053, test acc 0.9114
epoch 114, train loss 0.8826, test loss 1.048, test acc 0.9141
epoch 115, train loss 0.8803, test loss 1.049, test acc 0.9116
epoch 116, train loss 0.8809, test loss 1.051, test acc 0.9133
epoch 117, train loss 0.8805, test loss 1.051, test acc 0.911
epoch 118, train loss 0.8804, test loss 1.051, test acc 0.912
epoch 119, train loss 0.8814, test loss 1.055, test acc 0.9109
epoch 120, train loss 0.8799, test loss 1.053, test acc 0.9133
epoch 121, train loss 0.8799, test loss 1.053, test acc 0.9119
epoch 122, train loss 0.8803, test loss 1.042, test acc 0.9168
epoch 123, train loss 0.8805, test loss 1.054, test acc 0.9119
epoch 124, train loss 0.879, test loss 1.046, test acc 0.9148
epoch 125, train loss 0.8795, test loss 1.051, test acc 0.9132
epoch 126, train loss 0.88, test loss 1.05, test acc 0.9109
epoch 127, train loss 0.8792, test loss 1.046, test acc 0.9143
epoch 128, train loss 0.8783, test loss 1.05, test acc 0.9131
epoch 129, train loss 0.8794, test loss 1.047, test acc 0.9124
epoch 130, train loss 0.8789, test loss 1.048, test acc 0.9145
epoch 131, train loss 0.8787, test loss 1.058, test acc 0.9105
epoch 132, train loss 0.8783, test loss 1.048, test acc 0.9138
epoch 133, train loss 0.8772, test loss 1.057, test acc 0.91
epoch 134, train loss 0.8779, test loss 1.052, test acc 0.9126
epoch 135, train loss 0.8781, test loss 1.053, test acc 0.9121
epoch 136, train loss 0.8781, test loss 1.05, test acc 0.9132
epoch 137, train loss 0.8788, test loss 1.053, test acc 0.911
epoch 138, train loss 0.878, test loss 1.054, test acc 0.9103
epoch 139, train loss 0.8776, test loss 1.054, test acc 0.9118
epoch 140, train loss 0.8775, test loss 1.051, test acc 0.9126
epoch 141, train loss 0.8774, test loss 1.056, test acc 0.9111
epoch 142, train loss 0.878, test loss 1.051, test acc 0.9144
epoch 143, train loss 0.8763, test loss 1.047, test acc 0.9143
epoch 144, train loss 0.8757, test loss 1.046, test acc 0.9155
epoch 145, train loss 0.8771, test loss 1.056, test acc 0.9121
epoch 146, train loss 0.8777, test loss 1.058, test acc 0.911
epoch 147, train loss 0.8787, test loss 1.048, test acc 0.9159
epoch 148, train loss 0.8769, test loss 1.054, test acc 0.9122
epoch 149, train loss 0.8768, test loss 1.051, test acc 0.9153
epoch 150, train loss 0.8762, test loss 1.051, test acc 0.9152
epoch 151, train loss 0.8763, test loss 1.046, test acc 0.9156
epoch 152, train loss 0.877, test loss 1.048, test acc 0.9148
epoch 153, train loss 0.8772, test loss 1.049, test acc 0.9148
epoch 154, train loss 0.8775, test loss 1.051, test acc 0.9155
epoch 155, train loss 0.8767, test loss 1.04, test acc 0.9181
epoch 156, train loss 0.8758, test loss 1.045, test acc 0.9178
epoch 157, train loss 0.8762, test loss 1.044, test acc 0.9152
epoch 158, train loss 0.8755, test loss 1.046, test acc 0.9166
epoch 159, train loss 0.876, test loss 1.049, test acc 0.9138
epoch 160, train loss 0.8764, test loss 1.049, test acc 0.9144
epoch 161, train loss 0.8766, test loss 1.047, test acc 0.917
epoch 162, train loss 0.8759, test loss 1.043, test acc 0.9187
epoch 163, train loss 0.8753, test loss 1.049, test acc 0.9138
epoch 164, train loss 0.8758, test loss 1.045, test acc 0.917
epoch 165, train loss 0.8767, test loss 1.043, test acc 0.9185
epoch 166, train loss 0.8757, test loss 1.055, test acc 0.9135
epoch 167, train loss 0.8747, test loss 1.042, test acc 0.9185
epoch 168, train loss 0.8747, test loss 1.037, test acc 0.9199
epoch 169, train loss 0.8751, test loss 1.046, test acc 0.9173
epoch 170, train loss 0.8756, test loss 1.048, test acc 0.9131
epoch 171, train loss 0.8748, test loss 1.05, test acc 0.9141
epoch 172, train loss 0.875, test loss 1.046, test acc 0.9149
epoch 173, train loss 0.8748, test loss 1.044, test acc 0.9179
epoch 174, train loss 0.8752, test loss 1.046, test acc 0.9177
epoch 175, train loss 0.8746, test loss 1.045, test acc 0.9166
epoch 176, train loss 0.875, test loss 1.045, test acc 0.9174
epoch 177, train loss 0.8756, test loss 1.044, test acc 0.9151
epoch 178, train loss 0.8742, test loss 1.047, test acc 0.9158
epoch 179, train loss 0.8754, test loss 1.051, test acc 0.9141
epoch 180, train loss 0.8757, test loss 1.048, test acc 0.9159
epoch 181, train loss 0.8754, test loss 1.043, test acc 0.9187
epoch 182, train loss 0.8755, test loss 1.049, test acc 0.9145
epoch 183, train loss 0.8748, test loss 1.046, test acc 0.9169
epoch 184, train loss 0.8754, test loss 1.049, test acc 0.9169
epoch 185, train loss 0.8737, test loss 1.045, test acc 0.9178
epoch 186, train loss 0.8747, test loss 1.049, test acc 0.9155
epoch 187, train loss 0.8741, test loss 1.053, test acc 0.9159
epoch 188, train loss 0.8741, test loss 1.043, test acc 0.9182
epoch 189, train loss 0.8743, test loss 1.046, test acc 0.916
epoch 190, train loss 0.8748, test loss 1.052, test acc 0.9153
epoch 191, train loss 0.8742, test loss 1.049, test acc 0.9186
epoch 192, train loss 0.8742, test loss 1.053, test acc 0.9146
epoch 193, train loss 0.8748, test loss 1.047, test acc 0.9158
epoch 194, train loss 0.8736, test loss 1.044, test acc 0.9179
epoch 195, train loss 0.8737, test loss 1.044, test acc 0.919
epoch 196, train loss 0.8742, test loss 1.053, test acc 0.9157
epoch 197, train loss 0.8747, test loss 1.054, test acc 0.9134
epoch 198, train loss 0.8752, test loss 1.048, test acc 0.9166
epoch 199, train loss 0.8745, test loss 1.05, test acc 0.9162
epoch 200, train loss 0.874, test loss 1.048, test acc 0.916
epoch 201, train loss 0.8734, test loss 1.048, test acc 0.9155
epoch 202, train loss 0.8736, test loss 1.049, test acc 0.9155
epoch 203, train loss 0.874, test loss 1.046, test acc 0.9173
epoch 204, train loss 0.8739, test loss 1.051, test acc 0.9144
epoch 205, train loss 0.8732, test loss 1.054, test acc 0.9129
epoch 206, train loss 0.8745, test loss 1.05, test acc 0.9171
epoch 207, train loss 0.8734, test loss 1.047, test acc 0.9178
epoch 208, train loss 0.8732, test loss 1.042, test acc 0.9194
epoch 209, train loss 0.8745, test loss 1.044, test acc 0.9192
epoch 210, train loss 0.8732, test loss 1.04, test acc 0.919
epoch 211, train loss 0.8729, test loss 1.05, test acc 0.9155
epoch 212, train loss 0.8722, test loss 1.042, test acc 0.9188
epoch 213, train loss 0.8737, test loss 1.049, test acc 0.9149
epoch 214, train loss 0.8736, test loss 1.054, test acc 0.9134
epoch 215, train loss 0.8735, test loss 1.047, test acc 0.9159
epoch 216, train loss 0.8736, test loss 1.048, test acc 0.916
epoch 217, train loss 0.8731, test loss 1.04, test acc 0.92
epoch 218, train loss 0.8736, test loss 1.045, test acc 0.9159
epoch 219, train loss 0.8732, test loss 1.044, test acc 0.9184
epoch 220, train loss 0.8743, test loss 1.045, test acc 0.9175
epoch 221, train loss 0.873, test loss 1.048, test acc 0.9164
epoch 222, train loss 0.8735, test loss 1.048, test acc 0.9172
epoch 223, train loss 0.8728, test loss 1.044, test acc 0.9182
epoch 224, train loss 0.8729, test loss 1.046, test acc 0.9194
epoch 225, train loss 0.8732, test loss 1.051, test acc 0.9141
epoch 226, train loss 0.8733, test loss 1.054, test acc 0.9139
epoch 227, train loss 0.8732, test loss 1.049, test acc 0.9147
epoch 228, train loss 0.8741, test loss 1.044, test acc 0.9172
epoch 229, train loss 0.8726, test loss 1.047, test acc 0.9164
epoch 230, train loss 0.8726, test loss 1.041, test acc 0.9199
epoch 231, train loss 0.8727, test loss 1.042, test acc 0.918
epoch 232, train loss 0.8735, test loss 1.046, test acc 0.9172
epoch 233, train loss 0.8729, test loss 1.047, test acc 0.9154
epoch 234, train loss 0.8727, test loss 1.047, test acc 0.9168
epoch 235, train loss 0.8729, test loss 1.045, test acc 0.9177
epoch 236, train loss 0.8741, test loss 1.053, test acc 0.9132
epoch 237, train loss 0.8727, test loss 1.046, test acc 0.9147
epoch 238, train loss 0.873, test loss 1.051, test acc 0.9137
epoch 239, train loss 0.874, test loss 1.049, test acc 0.916
epoch 240, train loss 0.8727, test loss 1.041, test acc 0.9181
epoch 241, train loss 0.8728, test loss 1.038, test acc 0.9191
epoch 242, train loss 0.8733, test loss 1.052, test acc 0.913
epoch 243, train loss 0.8728, test loss 1.048, test acc 0.9162
epoch 244, train loss 0.8723, test loss 1.047, test acc 0.9162
epoch 245, train loss 0.8733, test loss 1.052, test acc 0.9141
epoch 246, train loss 0.873, test loss 1.046, test acc 0.9182
epoch 247, train loss 0.873, test loss 1.043, test acc 0.9169
epoch 248, train loss 0.8725, test loss 1.053, test acc 0.9141
epoch 249, train loss 0.872, test loss 1.044, test acc 0.9199
epoch 250, train loss 0.8725, test loss 1.05, test acc 0.9169
epoch 251, train loss 0.8725, test loss 1.051, test acc 0.9165
epoch 252, train loss 0.8726, test loss 1.048, test acc 0.9144
epoch 253, train loss 0.8719, test loss 1.048, test acc 0.9157
epoch 254, train loss 0.8725, test loss 1.047, test acc 0.9173
epoch 255, train loss 0.8722, test loss 1.043, test acc 0.9205
epoch 256, train loss 0.8727, test loss 1.047, test acc 0.9189
epoch 257, train loss 0.8725, test loss 1.046, test acc 0.9175
epoch 258, train loss 0.8717, test loss 1.048, test acc 0.917
epoch 259, train loss 0.8726, test loss 1.051, test acc 0.9187
epoch 260, train loss 0.8725, test loss 1.047, test acc 0.9168
epoch 261, train loss 0.8726, test loss 1.049, test acc 0.9163
epoch 262, train loss 0.8723, test loss 1.046, test acc 0.9185
epoch 263, train loss 0.872, test loss 1.045, test acc 0.9193
epoch 264, train loss 0.8718, test loss 1.05, test acc 0.9159
epoch 265, train loss 0.873, test loss 1.05, test acc 0.915
epoch 266, train loss 0.8729, test loss 1.049, test acc 0.9139
epoch 267, train loss 0.8725, test loss 1.045, test acc 0.9183
epoch 268, train loss 0.8726, test loss 1.052, test acc 0.9141
epoch 269, train loss 0.8729, test loss 1.046, test acc 0.9171
epoch 270, train loss 0.8721, test loss 1.047, test acc 0.9177
epoch 271, train loss 0.872, test loss 1.049, test acc 0.916
epoch 272, train loss 0.8715, test loss 1.049, test acc 0.915
epoch 273, train loss 0.8714, test loss 1.045, test acc 0.9182
epoch 274, train loss 0.8728, test loss 1.049, test acc 0.9168
epoch 275, train loss 0.8722, test loss 1.053, test acc 0.9171
epoch 276, train loss 0.8735, test loss 1.046, test acc 0.9186
epoch 277, train loss 0.872, test loss 1.046, test acc 0.9175
epoch 278, train loss 0.8723, test loss 1.053, test acc 0.9151
epoch 279, train loss 0.8723, test loss 1.05, test acc 0.9162
epoch 280, train loss 0.873, test loss 1.046, test acc 0.9156
epoch 281, train loss 0.8716, test loss 1.047, test acc 0.9169
epoch 282, train loss 0.8714, test loss 1.047, test acc 0.9165
epoch 283, train loss 0.872, test loss 1.042, test acc 0.9185
epoch 284, train loss 0.8719, test loss 1.048, test acc 0.9167
epoch 285, train loss 0.8716, test loss 1.043, test acc 0.9187
epoch 286, train loss 0.8726, test loss 1.05, test acc 0.9174
epoch 287, train loss 0.873, test loss 1.047, test acc 0.9173
epoch 288, train loss 0.8723, test loss 1.042, test acc 0.9194
epoch 289, train loss 0.8716, test loss 1.042, test acc 0.919
epoch 290, train loss 0.871, test loss 1.05, test acc 0.9159
epoch 291, train loss 0.8719, test loss 1.039, test acc 0.9197
epoch 292, train loss 0.8719, test loss 1.042, test acc 0.9197
epoch 293, train loss 0.872, test loss 1.04, test acc 0.9185
epoch 294, train loss 0.8713, test loss 1.05, test acc 0.9162
epoch 295, train loss 0.872, test loss 1.047, test acc 0.9182
epoch 296, train loss 0.8722, test loss 1.049, test acc 0.9156
epoch 297, train loss 0.8716, test loss 1.044, test acc 0.9169
epoch 298, train loss 0.8716, test loss 1.046, test acc 0.9174
epoch 299, train loss 0.8709, test loss 1.048, test acc 0.9154
epoch 300, train loss 0.8716, test loss 1.046, test acc 0.9194
epoch 301, train loss 0.8719, test loss 1.044, test acc 0.9188
epoch 302, train loss 0.872, test loss 1.052, test acc 0.9158
epoch 303, train loss 0.8715, test loss 1.051, test acc 0.9155
epoch 304, train loss 0.8717, test loss 1.051, test acc 0.9173
epoch 305, train loss 0.8716, test loss 1.048, test acc 0.9159
epoch 306, train loss 0.8712, test loss 1.045, test acc 0.9198
epoch 307, train loss 0.8715, test loss 1.049, test acc 0.9175
epoch 308, train loss 0.8718, test loss 1.049, test acc 0.9178
epoch 309, train loss 0.8719, test loss 1.048, test acc 0.9166
epoch 310, train loss 0.872, test loss 1.05, test acc 0.9159
epoch 311, train loss 0.8713, test loss 1.041, test acc 0.9201
epoch 312, train loss 0.8716, test loss 1.042, test acc 0.9203
epoch 313, train loss 0.8711, test loss 1.043, test acc 0.9202
epoch 314, train loss 0.8712, test loss 1.045, test acc 0.9205
epoch 315, train loss 0.871, test loss 1.047, test acc 0.9173
epoch 316, train loss 0.8721, test loss 1.045, test acc 0.9199
epoch 317, train loss 0.8715, test loss 1.051, test acc 0.9161
epoch 318, train loss 0.872, test loss 1.052, test acc 0.9161
epoch 319, train loss 0.8714, test loss 1.047, test acc 0.9173
epoch 320, train loss 0.871, test loss 1.05, test acc 0.9164
epoch 321, train loss 0.871, test loss 1.046, test acc 0.9174
epoch 322, train loss 0.8719, test loss 1.047, test acc 0.918
epoch 323, train loss 0.8716, test loss 1.049, test acc 0.9165
epoch 324, train loss 0.8713, test loss 1.046, test acc 0.9186
epoch 325, train loss 0.8708, test loss 1.049, test acc 0.9166
epoch 326, train loss 0.8704, test loss 1.047, test acc 0.917
epoch 327, train loss 0.8709, test loss 1.047, test acc 0.917
epoch 328, train loss 0.8714, test loss 1.045, test acc 0.9177
epoch 329, train loss 0.8708, test loss 1.052, test acc 0.9161
epoch 330, train loss 0.871, test loss 1.048, test acc 0.9193
epoch 331, train loss 0.8711, test loss 1.056, test acc 0.9135
epoch 332, train loss 0.8705, test loss 1.051, test acc 0.9169
epoch 333, train loss 0.8709, test loss 1.053, test acc 0.9173
epoch 334, train loss 0.8719, test loss 1.051, test acc 0.9155
epoch 335, train loss 0.8715, test loss 1.049, test acc 0.9166
epoch 336, train loss 0.8708, test loss 1.052, test acc 0.9168
epoch 337, train loss 0.8708, test loss 1.046, test acc 0.9187
epoch 338, train loss 0.8705, test loss 1.052, test acc 0.9172
epoch 339, train loss 0.8714, test loss 1.049, test acc 0.9183
epoch 340, train loss 0.8712, test loss 1.048, test acc 0.9179
epoch 341, train loss 0.8713, test loss 1.05, test acc 0.9171
epoch 342, train loss 0.8706, test loss 1.052, test acc 0.9165
epoch 343, train loss 0.8707, test loss 1.054, test acc 0.9158
epoch 344, train loss 0.8712, test loss 1.045, test acc 0.9187
epoch 345, train loss 0.8712, test loss 1.048, test acc 0.9168
epoch 346, train loss 0.871, test loss 1.051, test acc 0.9177
epoch 347, train loss 0.8716, test loss 1.048, test acc 0.9173
epoch 348, train loss 0.8714, test loss 1.048, test acc 0.9168
epoch 349, train loss 0.871, test loss 1.047, test acc 0.9184
epoch 350, train loss 0.8717, test loss 1.05, test acc 0.9174
epoch 351, train loss 0.8708, test loss 1.05, test acc 0.9169
epoch 352, train loss 0.8702, test loss 1.045, test acc 0.9192
epoch 353, train loss 0.8711, test loss 1.05, test acc 0.916
epoch 354, train loss 0.8714, test loss 1.052, test acc 0.9169
epoch 355, train loss 0.8711, test loss 1.048, test acc 0.9173
epoch 356, train loss 0.8714, test loss 1.049, test acc 0.9161
epoch 357, train loss 0.8711, test loss 1.047, test acc 0.9161
epoch 358, train loss 0.8709, test loss 1.047, test acc 0.919
epoch 359, train loss 0.8706, test loss 1.048, test acc 0.9174
epoch 360, train loss 0.8713, test loss 1.051, test acc 0.9152
epoch 361, train loss 0.8715, test loss 1.049, test acc 0.9162
epoch 362, train loss 0.8714, test loss 1.048, test acc 0.9178
epoch 363, train loss 0.8713, test loss 1.047, test acc 0.9176
epoch 364, train loss 0.8708, test loss 1.05, test acc 0.9154
epoch 365, train loss 0.8713, test loss 1.05, test acc 0.9169
epoch 366, train loss 0.8709, test loss 1.047, test acc 0.9177
epoch 367, train loss 0.8712, test loss 1.05, test acc 0.9166
epoch 368, train loss 0.8705, test loss 1.048, test acc 0.9188
epoch 369, train loss 0.8712, test loss 1.045, test acc 0.9189
epoch 370, train loss 0.8708, test loss 1.052, test acc 0.9156
epoch 371, train loss 0.8709, test loss 1.05, test acc 0.9173
epoch 372, train loss 0.8707, test loss 1.043, test acc 0.9195
epoch 373, train loss 0.871, test loss 1.046, test acc 0.9198
epoch 374, train loss 0.8704, test loss 1.043, test acc 0.9204
epoch 375, train loss 0.8711, test loss 1.051, test acc 0.9142
epoch 376, train loss 0.8709, test loss 1.047, test acc 0.9185
epoch 377, train loss 0.871, test loss 1.047, test acc 0.918
epoch 378, train loss 0.8708, test loss 1.051, test acc 0.9153
epoch 379, train loss 0.8716, test loss 1.049, test acc 0.9168
epoch 380, train loss 0.8705, test loss 1.045, test acc 0.9186
epoch 381, train loss 0.8702, test loss 1.04, test acc 0.9219
epoch 382, train loss 0.8704, test loss 1.047, test acc 0.9187
epoch 383, train loss 0.871, test loss 1.046, test acc 0.9207
epoch 384, train loss 0.8713, test loss 1.05, test acc 0.917
epoch 385, train loss 0.871, test loss 1.046, test acc 0.9171
epoch 386, train loss 0.8702, test loss 1.042, test acc 0.9192
epoch 387, train loss 0.87, test loss 1.049, test acc 0.9155
epoch 388, train loss 0.8705, test loss 1.051, test acc 0.915
epoch 389, train loss 0.8706, test loss 1.043, test acc 0.9187
epoch 390, train loss 0.8704, test loss 1.047, test acc 0.9185
epoch 391, train loss 0.8707, test loss 1.044, test acc 0.9207
epoch 392, train loss 0.8704, test loss 1.042, test acc 0.9192
epoch 393, train loss 0.8707, test loss 1.045, test acc 0.9175
epoch 394, train loss 0.8704, test loss 1.042, test acc 0.9195
epoch 395, train loss 0.8704, test loss 1.043, test acc 0.9214
epoch 396, train loss 0.8709, test loss 1.044, test acc 0.9201
epoch 397, train loss 0.8706, test loss 1.04, test acc 0.9212
epoch 398, train loss 0.8709, test loss 1.044, test acc 0.9187
epoch 399, train loss 0.8707, test loss 1.046, test acc 0.9182
epoch 400, train loss 0.8702, test loss 1.045, test acc 0.9199
